Source,Air_Temperature,Process_Temp,Rotational_Speed,Torque,Life_Consumed,Stress_Index,RUL,Is_Failure,Health_Status,PC1,PC2,PC3,Cluster,Health_Regime
NASA,641.7459104548412,1596.355543514892,2389.148015296932,47.79418873846208,112,1.0,80,0,Warning,1.26364140934222,0.03968191944838673,-0.024914198222733403,1,Normal
NASA,642.7254028535777,1575.7861505458677,2371.9319489028057,47.81327705345524,113,1.0,79,0,Warning,1.2271674885736479,0.05586942211483628,-0.0049509422229623195,1,Normal
NASA,635.8599912360968,1591.7495919573953,2386.213914414096,47.47319160140009,114,1.0,78,0,Warning,1.2195943123257948,0.06787120492201325,-0.06307312504947774,1,Normal
NASA,644.3432574568844,1589.6868405345976,2381.230846283529,47.22681636869679,115,1.0,77,0,Warning,1.228270904450971,0.08068767564346276,-0.09848245094012135,1,Normal
NASA,642.506923805564,1589.301875809782,2394.6530966416085,47.36072088351367,116,1.0,76,0,Warning,1.245593982635305,0.09587328785458873,-0.09144730594930897,1,Normal
NASA,642.3780425288231,1585.1019399678214,2389.1497623444384,47.40590649265532,117,1.0,75,0,Warning,1.2366443110106393,0.11141925115806005,-0.08038556853378423,1,Normal
NASA,640.0892231014627,1593.840114429094,2374.740207727986,47.80836021822898,118,1.0,74,0,Warning,1.2386873049477407,0.12987129187079421,-0.013500692587036798,1,Normal
NASA,641.2736794888457,1574.784500292589,2390.4541925516382,47.23293814735126,119,1.0,73,0,Warning,1.2166123321166327,0.14011832065176233,-0.10418896987620453,1,Normal
NASA,639.5468702829792,1592.5587554784934,2387.7151504351086,47.222638128599804,120,1.0,72,0,Warning,1.2231357720030662,0.15490136903246457,-0.10600468488002628,1,Normal
NASA,633.0717073036535,1582.4874910916014,2371.6962866618965,47.53302667397893,121,1.0,71,0,Warning,1.186818502645825,0.17343099368736026,-0.04414475396840705,1,Normal
NASA,642.9061404794016,1593.528309602173,2363.4191551771537,47.19335036376465,122,1.0,70,0,Warning,1.2033082086809577,0.1854732368451984,-0.09266743578823021,1,Normal
NASA,643.5856560600183,1598.5887895455044,2391.285407401481,47.3241832403512,123,1.0,69,0,Warning,1.2525941634523217,0.1995632463777149,-0.1013899014700322,1,Normal
NASA,641.3099700638115,1585.4872146623668,2378.575981513776,47.33428398966361,124,1.0,68,0,Warning,1.2171098503017097,0.21557136042740782,-0.0857753088231183,1,Normal
NASA,641.4424393286664,1588.0240129910517,2366.91950278973,47.65800895766967,125,1.0,67,0,Warning,1.2213456402050025,0.23324389902269993,-0.03258593945562911,1,Normal
NASA,644.7652772993997,1573.5773862395365,2389.871705876441,47.16243561435113,126,1.0,66,0,Warning,1.2241115323428495,0.24340433547095103,-0.12095927194205437,1,Normal
NASA,645.0289387736598,1578.097424610307,2389.059608804755,47.65626178780408,127,1.0,65,0,Warning,1.2530040938219937,0.2616089530733005,-0.054467034915349676,1,Normal
NASA,639.440076049675,1566.277337914933,2366.7884142522867,46.96403336092976,128,1.0,64,0,Warning,1.159903812188512,0.2735450077467577,-0.12454569278630707,1,Normal
NASA,642.7410200286204,1593.771387635974,2385.386398935144,47.14690358937436,129,1.0,63,0,Warning,1.2295970846445499,0.287942242487508,-0.12376877139987674,1,Normal
NASA,642.5388904421608,1595.2964834859315,2401.945270901567,47.41374622583156,130,1.0,62,0,Warning,1.2649631404250465,0.30371391616405147,-0.10273554461262294,1,Normal
NASA,637.5354254774453,1587.4501588587016,2373.09851856486,47.29181358848764,131,1.0,61,0,Warning,1.1976975214609697,0.319826235308674,-0.0901281605977334,1,Normal
NASA,642.2614759332954,1596.1242135664895,2392.817511231792,47.54821723740802,132,1.0,60,0,Warning,1.2600947624676637,0.3348596661671883,-0.07786536933744377,1,Normal
NASA,637.4208346991533,1583.7296319731583,2382.5906394611907,47.78131078268116,133,1.0,59,0,Warning,1.2307888261232605,0.35245084060861964,-0.03234140070190778,1,Normal
NASA,639.8072365944811,1587.884557324846,2381.052047183101,47.86929629288321,134,1.0,58,0,Warning,1.2453813170256038,0.3677464308853996,-0.0220788240399132,1,Normal
NASA,642.495879370127,1597.3974512758364,2377.5178907189893,47.43407109482833,135,1.0,57,0,Warning,1.2371783712335649,0.3794434196075876,-0.08279408749247145,1,Normal
NASA,643.4056381118762,1594.779123788701,2382.5020262799594,47.830961091029565,136,1.0,56,0,Warning,1.2642771677107698,0.3967271871775861,-0.03380810295931596,1,Normal
NASA,650.4797523942406,1578.7602895319146,2395.632569862055,47.4173300715362,137,1.0,55,0,Warning,1.27004371477401,0.40772866974057165,-0.10457000588307877,1,Normal
NASA,640.331389166066,1583.867903147417,2376.373032248553,47.20683472006801,138,1.0,54,0,Warning,1.2048251084898864,0.4228919992318885,-0.11137722948282404,1,Normal
NASA,641.2025865075168,1599.3145349923402,2386.1907440944906,47.934207596672486,139,1.0,53,0,Warning,1.2711424425528985,0.4418972027946881,-0.024630855008601217,1,Normal
NASA,644.3259927066438,1597.1409993666243,2369.398674922339,47.867354662333874,140,1.0,52,0,Warning,1.2551951283230067,0.45701109378356375,-0.021514301547430607,1,Normal
NASA,641.3491419416432,1595.559568907856,2399.0263000215077,47.466196641613024,141,1.0,51,0,Warning,1.261402645364839,0.4677314567927612,-0.10092832860037873,1,Normal
NASA,637.1934050430586,1600.0841121401616,2379.1339078176056,47.58932529425263,142,1.0,50,0,Warning,1.2321514491305996,0.4847741413378831,-0.06543870150637233,1,Normal
NASA,639.8962219363654,1595.4639883174198,2381.179375265465,47.66977127893181,143,1.0,49,0,Warning,1.243962898421446,0.499937015156136,-0.057998300608086806,1,Normal
NASA,641.7773339953471,1607.7364231806746,2391.757392186358,47.7368673142863,144,1.0,48,0,Warning,1.2787244154162694,0.5143314664545613,-0.06234744283099894,1,Normal
NASA,637.6311418518111,1617.0081709419933,2388.7211087891765,47.67715178129748,145,1.0,47,0,Warning,1.266255344865438,0.5291127226461323,-0.06752746036573021,1,Normal
NASA,645.5107367588579,1600.0775593022804,2393.6813170247606,47.64217735625059,146,1.0,46,0,Warning,1.2824800492539672,0.5431211443662728,-0.07969147529666863,1,Normal
NASA,646.0363423126502,1589.7713300403354,2378.678956562492,47.69492372379052,147,1.0,45,0,Warning,1.2584018141001168,0.5592889725217528,-0.05859906372263411,1,Normal
NASA,637.6472315896318,1602.3730961291442,2389.1753717384336,47.79338914665591,148,1.0,44,0,Warning,1.259631887655617,0.5746866035800107,-0.051788483635640654,1,Normal
NASA,639.1545101927544,1591.5028223247307,2382.3069562223864,47.568343770576256,149,1.0,43,0,Warning,1.23488765604459,0.5884298561949093,-0.07639375336026231,1,Normal
NASA,640.6665949442545,1595.8574047656357,2389.603430646001,47.30293629701644,150,1.0,42,0,Warning,1.2402455921901294,0.6008724387515012,-0.12168377721338132,1,Normal
NASA,638.5602032352723,1597.7779277004436,2381.497927021823,47.587918986400624,151,1.0,41,0,Warning,1.2388163045306395,0.6182648887631965,-0.07530792833863034,1,Normal
NASA,643.0202639472309,1586.3543837208565,2398.8039471936354,47.507348190590186,152,1.0,40,1,Critical,1.2618469384630244,0.6314550465100189,-0.10325283472470727,1,Normal
NASA,639.0573923809586,1609.756089605491,2389.2957509064368,48.09268623010413,153,1.0,39,1,Critical,1.2870501917307455,0.650789390626721,-0.01715790508045957,1,Normal
NASA,640.3038985635418,1595.8017546671488,2368.004759848651,47.65470448068829,154,1.0,38,1,Critical,1.229472099455819,0.6639302050679379,-0.05749993265064982,1,Normal
NASA,636.2955870344011,1591.0655470733948,2394.4465757383523,47.727246394571104,155,1.0,37,1,Critical,1.2488925709695233,0.678214153105618,-0.06806533697854561,1,Normal
NASA,643.8207823199533,1601.6727725997755,2396.447459351945,47.80026175485621,156,1.0,36,1,Critical,1.290857207304085,0.6927144618620962,-0.06754229085997016,1,Normal
NASA,641.3595044366191,1580.1434417542691,2393.929443383876,47.7856724259383,157,1.0,35,1,Critical,1.258771083038178,0.7081415325720428,-0.0626255734170264,1,Normal
NASA,642.5353681316957,1592.1040502454998,2384.0507277611714,47.70440046795024,158,1.0,34,1,Critical,1.2572437670889334,0.7226992453452279,-0.06877836376202247,1,Normal
NASA,646.1403018189791,1604.918406611063,2386.9224408665505,47.68756009668127,159,1.0,33,1,Critical,1.284374830558665,0.7367990351696985,-0.07908911373087738,1,Normal
NASA,642.3019427042665,1610.96206476667,2384.0881811832637,47.58138569299541,160,1.0,32,1,Critical,1.2679252351048333,0.7512776400697062,-0.09043044807878124,1,Normal
NASA,648.2295571874415,1590.6329112234866,2388.848318727809,47.58460287179389,161,1.0,31,1,Critical,1.2759720122779972,0.7657640125695463,-0.09528413597764049,1,Normal
NASA,640.9484453832372,1605.696364348982,2395.7620234351566,47.619791581951226,162,1.0,30,1,Critical,1.2755259318125216,0.7807988913801195,-0.09516243363807877,1,Normal
NASA,639.0793183882424,1595.2301982932502,2379.942511225268,47.52372507128301,163,1.0,29,1,Critical,1.234569479806625,0.7961742561097579,-0.09208168511344314,1,Normal
NASA,640.4832952304071,1613.847759826669,2376.5253089499192,47.59369119770518,164,1.0,28,1,Critical,1.2557845366577423,0.8112930032436374,-0.08456265320257025,1,Normal
NASA,640.8004375713675,1593.445776568681,2385.8073423055325,48.14706437092782,165,1.0,27,1,Critical,1.2778210023927035,0.8297471761880599,-0.014372168630097833,1,Normal
NASA,638.0525545103175,1596.5504971388611,2375.6307451182656,47.79029199476721,166,1.0,26,1,Critical,1.2404777708713117,0.8428689248639829,-0.05374801526982175,1,Normal
NASA,640.9533776235119,1602.3500739425851,2386.626208302059,48.00119233245067,167,1.0,25,1,Critical,1.2805283611282152,0.8582550872391171,-0.03831652846874976,1,Normal
NASA,642.3070148084525,1614.8231699731737,2378.5760537760166,47.94809116167901,168,1.0,24,1,Critical,1.283831828421267,0.872884203767358,-0.04243189014759256,1,Normal
NASA,640.4274176253919,1611.6292989677463,2410.9839776041163,48.03271377060016,169,1.0,23,1,Critical,1.3202182101951268,0.8867351518902897,-0.058280888766947966,1,Normal
NASA,645.4458227781594,1591.408495908864,2360.7646905997085,48.077258380913634,170,1.0,22,1,Critical,1.2570432826484663,0.9045969298223229,-0.008609840370981219,1,Normal
NASA,651.5682047796382,1597.3807975367151,2398.1212440513345,47.82469413772089,171,1.0,21,1,Critical,1.318797943807531,0.9150952936027167,-0.08190892519058886,1,Normal
NASA,646.13802242405,1590.9756779845522,2398.981625637571,47.812735878470434,172,1.0,20,1,Critical,1.2948681315158288,0.9303403795098081,-0.08031987770874698,1,Normal
NASA,642.8867152329063,1595.291732731684,2397.74680219548,47.33855685157226,173,1.0,19,1,Critical,1.2624548217905507,0.9421820207732082,-0.1434892690538263,1,Normal
NASA,644.8110580998687,1602.9193019919594,2392.3499927836406,48.4758316028214,174,1.0,18,1,Critical,1.3262905978378654,0.9648880279603962,0.013384342864933802,1,Normal
NASA,643.5604350634122,1611.3118458654344,2393.535487193821,47.27571347988935,175,1.0,17,1,Critical,1.2712283920207055,0.9713837975044117,-0.15327748829756294,1,Normal
NASA,642.1585314433144,1601.0739078536133,2393.311441227753,47.98751568771021,176,1.0,16,1,Critical,1.2924930494509421,0.9914197323497447,-0.05373535369707125,1,Normal
NASA,640.8811414812889,1582.9810745988896,2381.1453914714757,47.69205256540229,177,1.0,15,1,Critical,1.2412350940388195,1.0052991982620698,-0.08017130390038259,1,Normal
NASA,646.0123330696451,1600.488719858026,2389.230405405828,48.64360509622891,178,1.0,14,1,Critical,1.3331076938503155,1.0255819581148837,0.035550817388560786,1,Normal
NASA,640.6284763022459,1589.7040995784917,2408.048921451791,47.87460677715088,179,1.0,13,1,Critical,1.2903332665287865,1.0346982447235464,-0.08143694503823608,1,Normal
NASA,644.1515193413844,1594.2676322879354,2410.138508294568,47.82321115469009,180,1.0,12,1,Critical,1.306862720889151,1.0487417171302784,-0.09425874103533728,1,Normal
NASA,641.9535333247785,1589.2424748701244,2380.455524703678,48.18017481993139,181,1.0,11,1,Critical,1.2747587659788655,1.0679340340965857,-0.017784489245299302,1,Normal
NASA,645.2432070422047,1591.9392373974072,2427.1831223920262,48.3477486780489,182,1.0,10,1,Critical,1.3567888387500966,1.0810772370585817,-0.039365459163891336,1,Normal
NASA,643.0575249505637,1607.2317044622748,2400.575507886139,48.01008823057912,183,1.0,9,1,Critical,1.3125464701199396,1.0949956357962407,-0.06425000739938634,1,Normal
NASA,643.195292245995,1601.404516752457,2388.7267533208524,48.23580419450963,184,1.0,8,1,Critical,1.303951147258517,1.1121380249056085,-0.022807671112919634,1,Normal
NASA,646.0486255237505,1600.3734763054797,2393.4486077072024,48.00969646803597,185,1.0,7,1,Critical,1.3076438552714866,1.124975831870184,-0.06039371966730734,1,Normal
NASA,644.0042979670119,1598.2761059281231,2385.884107432797,48.26982800391124,186,1.0,6,1,Critical,1.3021785390144085,1.1422271455800745,-0.01721592677363295,1,Normal
NASA,641.6337354429011,1597.4878618568214,2380.296873328233,47.60734599303007,187,1.0,5,1,Critical,1.2531011230474107,1.1530268434053805,-0.10199723338220368,1,Normal
NASA,641.5308759363385,1593.4001959248328,2383.6970292527776,47.96138912659266,188,1.0,4,1,Critical,1.2711967322378581,1.1702041862910117,-0.05654277784475117,1,Normal
NASA,647.9288092741394,1600.773582712529,2396.9924452864925,48.34058814519767,189,1.0,3,1,Critical,1.3360865606664951,1.1863280911939982,-0.022724864142915677,1,Normal
NASA,645.0260094141375,1603.4204834445463,2401.154882012225,48.32379880827188,190,1.0,2,1,Critical,1.3331485563313983,1.2010194812678712,-0.0280011975656311,1,Normal
NASA,641.459728365052,1593.0489169116784,2400.101326405365,48.26633197639247,191,1.0,1,1,Critical,1.3072510009695786,1.2159772054029838,-0.031492007829359715,1,Normal
NASA,642.5346334359032,1616.1976461332224,2377.99895178303,47.74959892785443,192,1.0,0,1,Critical,1.2782291966540433,1.228039962545488,-0.08840928399735122,1,Normal
NASA,636.8967763829122,1587.0335986049658,2398.034796892626,47.17046105938532,1,1.0,157,0,Warning,1.2044832793716702,-1.6135227735593811,-0.025565372242799447,1,Normal
NASA,638.4724811824839,1559.8559257699033,2378.925976520929,47.37172716794949,2,1.0,156,0,Warning,1.1706880954312904,-1.5959178797788807,0.021763472498349215,1,Normal
NASA,639.8618039918157,1594.463111710456,2366.634812472313,47.06195106614045,3,1.0,155,0,Warning,1.1761944265318662,-1.5831784670661,-0.01771740205620343,1,Normal
NASA,637.9648867308339,1605.6573124435615,2371.943656192097,47.324818163171095,4,1.0,154,0,Warning,1.200051639682727,-1.566840312656995,0.012055581597025184,1,Normal
NASA,637.6018856027862,1574.3256852878428,2401.4233877408737,47.67785988772425,5,1.0,153,0,Warning,1.2254741921171257,-1.5506476652447632,0.039511284133191826,1,Normal
NASA,645.9347724897801,1583.0883226350525,2396.0183828790514,47.07528047328461,6,1.0,152,0,Warning,1.2252066856511539,-1.540420235612816,-0.046087459695976864,1,Normal
NASA,638.1756897165939,1578.2998664308673,2413.192404691538,47.77407292488016,7,1.0,151,0,Warning,1.2512163946264796,-1.5210298250978498,0.03966569794775179,1,Normal
NASA,638.1175626042212,1597.5110544836243,2400.8928315086364,46.88291223553615,8,1.0,150,0,Warning,1.2084482459780397,-1.5119318931961832,-0.07561947813642343,1,Normal
NASA,643.5575352746149,1558.0408715459962,2391.5443288604224,47.288389153320864,9,1.0,149,0,Warning,1.199333581746416,-1.4935585686504689,-0.0093109009414627,1,Normal
NASA,634.3436612148367,1598.79968981903,2390.2893906635545,46.86227432292892,10,1.0,148,0,Warning,1.1823286184559751,-1.481511098874099,-0.06841935255803648,1,Normal
NASA,639.1633700721324,1581.7467043184122,2419.2336386696334,47.42600613619053,11,1.0,147,0,Warning,1.2485704912206836,-1.4644659606243002,-0.01768365733116579,1,Normal
NASA,641.1103534690083,1596.9463997465805,2381.225862043891,47.14493726225382,12,1.0,146,0,Warning,1.2067130920713092,-1.4498470748922103,-0.02755724448484346,1,Normal
NASA,636.3025212338318,1575.677428386988,2406.764585816987,47.52485887227224,13,1.0,145,0,Warning,1.2224232660756982,-1.433072825941316,0.00820554224854097,1,Normal
NASA,650.0723140141981,1572.894811642546,2428.025679887055,46.848615625858656,14,1.0,144,0,Warning,1.2606144874438152,-1.4250507818105569,-0.11245487421092233,1,Normal
NASA,647.022478698813,1572.2999408907951,2389.048746930664,47.339606602571045,15,1.0,143,0,Warning,1.224494058830284,-1.4044309784146458,-0.009707586821641244,1,Normal
NASA,640.3891870866707,1606.7302429277793,2385.876255581149,46.99174364927848,16,1.0,142,0,Warning,1.2120077338559967,-1.3918364609720137,-0.05701958351869075,1,Normal
NASA,644.0841670285419,1590.7194036286044,2395.128665948578,47.15995674177779,17,1.0,141,0,Warning,1.2303599105707541,-1.3763598398561188,-0.042529526021730456,1,Normal
NASA,643.8864481064255,1584.8816351043845,2384.362237832356,47.18709713378699,18,1.0,140,0,Warning,1.2120365391356296,-1.3606171156370588,-0.0289754864672889,1,Normal
NASA,647.8289803350075,1594.4107691464403,2400.3323580145534,47.15567101773732,19,1.0,139,0,Warning,1.2533159095271713,-1.347311192005799,-0.052423041623712766,1,Normal
NASA,643.6988026731818,1587.5404547603116,2386.6136317515748,46.975027438528194,20,1.0,138,0,Warning,1.2063428516035923,-1.332517230278668,-0.06188991655470231,1,Normal
NASA,641.4373828872413,1580.1644775237176,2384.2721899185817,47.36231608240106,21,1.0,137,0,Warning,1.2083216941252604,-1.314577171447635,-0.004816852391760186,1,Normal
NASA,644.1882484174707,1593.508623657753,2380.6625451084883,46.73979028933528,22,1.0,136,0,Warning,1.194376683115027,-1.3042306560979013,-0.0918132380192707,1,Normal
NASA,641.0630547324758,1600.6605045581618,2390.587543849925,47.06576846034575,23,1.0,135,0,Warning,1.2193552091739495,-1.28755317409877,-0.05591889647374239,1,Normal
NASA,647.4233375103656,1583.41607213456,2379.7019082328925,47.19323046851165,24,1.0,134,0,Warning,1.217955012097274,-1.2714343879117587,-0.030876472545951023,1,Normal
NASA,636.2763658431737,1576.828921048551,2368.030022301993,46.79162080466768,25,1.0,133,0,Warning,1.1386695187916933,-1.2577391182869153,-0.06773397755702393,1,Normal
NASA,639.0542384227082,1580.4929796808756,2377.835346881716,47.39636498787676,26,1.0,132,0,Warning,1.1945432809459642,-1.2395345021025812,0.0030812000193644034,1,Normal
NASA,639.1043237810932,1575.848474911725,2387.235328388591,47.14771099452466,27,1.0,131,0,Warning,1.1901260157755984,-1.2268360399030844,-0.03918045499032296,1,Normal
NASA,643.9329010209402,1591.493770806185,2383.942167235218,46.89768247114447,28,1.0,130,0,Warning,1.2045055522245551,-1.2141406867225115,-0.07729814624049954,1,Normal
NASA,642.8982510495836,1598.9467562028765,2369.116481048848,47.03419090673832,29,1.0,129,0,Warning,1.195821910617826,-1.1975709627105382,-0.04703466641520776,1,Normal
NASA,648.1385258324183,1575.165958264964,2389.5055787114297,47.21184968765522,30,1.0,128,0,Warning,1.2270451637751623,-1.182635895340124,-0.040676111033083835,1,Normal
NASA,645.3303421761942,1590.7167985832923,2389.364064369621,46.8108291954734,31,1.0,127,0,Warning,1.211551549244525,-1.1705649824885453,-0.09710143864073087,1,Normal
NASA,643.4633888567989,1587.625105316616,2391.5453566404963,46.96063992169279,32,1.0,126,0,Warning,1.212709995162383,-1.1546061695025012,-0.07751434694967903,1,Normal
NASA,640.9711460524774,1582.6005538318584,2391.150934578101,47.49258302291248,33,1.0,125,0,Warning,1.2257937732474795,-1.1357979776301876,-0.002629647291385945,1,Normal
NASA,640.8311659338264,1591.6640630694717,2371.385649512544,47.19190522689183,34,1.0,124,0,Warning,1.1934511345377625,-1.1220586467548521,-0.02871687024993559,1,Normal
NASA,644.2140430349675,1593.3878229424392,2380.457136743466,47.276732221294026,35,1.0,123,0,Warning,1.222634541170212,-1.1074057284294763,-0.028435084999794684,1,Normal
NASA,643.2647644256549,1579.9230003966654,2395.8381646733246,47.28042615506374,36,1.0,122,0,Warning,1.2269554536784297,-1.093082226794919,-0.03918694581415131,1,Normal
NASA,640.496883674871,1571.994307356082,2368.4093661400225,47.20076340532911,37,1.0,121,0,Warning,1.1712283003584731,-1.076927331503349,-0.023520265701954136,1,Normal
NASA,640.4722726694265,1581.4141484487086,2372.007180943217,47.02889184322751,38,1.0,120,0,Warning,1.1759223187412873,-1.0636010851448303,-0.05264634483655381,1,Normal
NASA,651.6582726033228,1584.0951743981038,2387.8095123199487,47.6765787950142,39,1.0,119,0,Warning,1.2696088449913019,-1.04606032132012,0.01333926976669026,1,Normal
NASA,641.8659900824648,1580.1801851935952,2372.048676609716,47.33453420464998,40,1.0,118,0,Warning,1.1951959851658958,-1.0318771998545715,-0.013160992303323607,1,Normal
NASA,640.7920718736484,1595.271696544625,2405.4649715177998,47.55566550581069,41,1.0,117,0,Warning,1.2592988319243223,-1.017497218359122,-0.015027379215781685,1,Normal
NASA,640.3050610047667,1587.8025365620952,2397.734006983831,46.88609449915527,42,1.0,116,0,Warning,1.2074554613939064,-1.006665990524034,-0.09895931071278323,1,Normal
NASA,647.5073757319906,1578.8133427623902,2416.680766481386,47.08841854560397,43,1.0,115,0,Warning,1.2584208660768663,-0.9918693464759976,-0.09191284585082743,1,Normal
NASA,641.9044923887719,1573.6258455976026,2373.749741593032,46.92936652944501,44,1.0,114,0,Warning,1.1716804550376234,-0.9752345276030409,-0.07208901445007222,1,Normal
NASA,645.8704898012928,1590.6601027331194,2403.3325725237137,47.30712467116534,45,1.0,113,0,Warning,1.2578413765151746,-0.9599841568630574,-0.052874932175633216,1,Normal
NASA,643.8316356365052,1584.235444268188,2379.1612150316223,47.38827447108925,46,1.0,112,0,Warning,1.2182232688295358,-0.9429821187874958,-0.018826471453461557,1,Normal
NASA,639.7557605710617,1581.1717347638044,2402.561719516862,47.20470465531772,47,1.0,111,0,Warning,1.2222320341184556,-0.9303144169840059,-0.062008821303882466,1,Normal
NASA,640.7438742744334,1594.5780711103089,2379.688067184296,47.20505578058345,48,1.0,110,0,Warning,1.2088702027668765,-0.9144894012027523,-0.04571681883312226,1,Normal
NASA,638.8195020087022,1576.4694078615155,2395.734832278941,47.09781000093009,49,1.0,109,0,Warning,1.200860788783162,-0.9008165098061803,-0.07074834107617758,1,Normal
NASA,640.0953509758591,1597.2153130904735,2382.486369388731,47.542280138538935,50,1.0,108,0,Warning,1.2297905282862065,-0.882605093932028,-0.003660812693552578,1,Normal
NASA,643.8703961588747,1570.9528752325948,2388.9266784804568,47.56053285975879,51,1.0,107,0,Warning,1.227881323040124,-0.8678474753568781,-0.005436182762452613,1,Normal
NASA,640.5755653850086,1587.5795044225135,2366.747474625835,47.01731874731207,52,1.0,106,0,Warning,1.176415421286787,-0.855522890224382,-0.06182600057430453,1,Normal
NASA,638.4613736157761,1592.5480731890286,2373.318348046979,47.72711728478599,53,1.0,105,0,Warning,1.217803016031838,-0.8360631792682823,0.029232925453880784,1,Normal
NASA,640.8961744535865,1580.2946190961634,2381.627758074616,46.97142473801633,54,1.0,104,0,Warning,1.1877878553090435,-0.8268540184379481,-0.08166225799386401,1,Normal
NASA,646.2636941524057,1591.4207847063683,2367.102634485621,47.33136083555297,55,1.0,103,0,Warning,1.2160665994698165,-0.809313920818662,-0.026029607918946998,1,Normal
NASA,639.829947480965,1599.3294007115817,2415.358681947867,46.865961367501306,56,1.0,102,0,Warning,1.2397106937416886,-0.7999464458232848,-0.1299792895172749,1,Normal
NASA,639.1442461135634,1585.1408795718658,2389.3681372253245,47.19547017973311,57,1.0,101,0,Warning,1.207719833109701,-0.7811153656114609,-0.05987556631436909,1,Normal
NASA,643.2990099110879,1572.3872556991323,2394.0338288382573,47.10733613229082,58,1.0,100,0,Warning,1.2119437081190534,-0.7672374796738328,-0.07731264671345531,1,Normal
NASA,637.0698994788204,1577.746064737973,2368.065164601929,47.52852593709309,59,1.0,99,0,Warning,1.1834998741169798,-0.7476644678081397,0.005520749842483855,1,Normal
NASA,647.989609425749,1577.767725277385,2393.4246979391,47.11761878063975,60,1.0,98,0,Warning,1.2330050921915443,-0.7378686190220006,-0.08104157016600325,1,Normal
NASA,641.1206731480648,1573.6427403922248,2386.2903583062543,47.33229914129958,61,1.0,97,0,Warning,1.2073638880075448,-0.7205509123403304,-0.04087598664694313,1,Normal
NASA,640.7480195859822,1587.8342505725925,2372.7430023940906,47.46462856945421,62,1.0,96,0,Warning,1.2085784159271162,-0.704238925300884,-0.013952805253209926,1,Normal
NASA,644.3517187635024,1584.8939404875182,2403.3904757378573,47.37906846129568,63,1.0,95,0,Warning,1.253269744240223,-0.6918867860076476,-0.05524108344077036,1,Normal
NASA,645.416981626327,1599.2890043100972,2384.3012301466265,47.52107082349212,64,1.0,94,0,Warning,1.2530158060524121,-0.6753171421098937,-0.023123977787172394,1,Normal
NASA,643.002004090208,1584.0344440783113,2385.3850402555954,47.23714943087306,65,1.0,93,0,Warning,1.2179706192099855,-0.6620449681532014,-0.05936513535206499,1,Normal
NASA,639.2662753249692,1577.7412352207234,2382.232133573359,47.090754533828765,66,1.0,92,0,Warning,1.188103732331873,-0.6476358744042776,-0.07379257036652445,1,Normal
NASA,638.7218273446639,1575.3576409274,2381.7550119944717,47.643429620350936,67,1.0,91,0,Warning,1.2112448161859999,-0.6288722783939666,0.002228596495403269,1,Normal
NASA,650.0139067321575,1569.8647526546276,2404.758130770409,47.35825729709981,68,1.0,90,0,Warning,1.2602450899513211,-0.6180221683493433,-0.06432791528718117,1,Normal
NASA,638.9533996980011,1590.2587259825882,2396.5515962458176,47.23568248768078,69,1.0,89,0,Warning,1.2244830763291854,-0.6030365168036886,-0.07093778167517538,1,Normal
NASA,636.0923927623637,1560.8925455196245,2383.881451807068,47.24318568241348,70,1.0,88,0,Warning,1.1719462618362462,-0.5867430886674004,-0.05241602969378306,1,Normal
NASA,643.5503996853715,1587.2786704517346,2380.007829577456,46.85223584728342,71,1.0,87,0,Warning,1.197441748409945,-0.5753590328241299,-0.11297540011022054,1,Normal
NASA,641.6687078270169,1591.7145061427275,2378.4917859475586,46.77543245352295,72,1.0,86,0,Warning,1.189395055078118,-0.5608752734002852,-0.12247554871010993,1,Normal
NASA,638.7255316251283,1584.2996632470122,2367.906248769523,47.34879532905288,73,1.0,85,0,Warning,1.187780489556211,-0.5411489009200586,-0.03224679768261019,1,Normal
NASA,646.6933751058084,1574.0228055335622,2384.6314935388887,47.35774791877133,74,1.0,84,1,Critical,1.2276658830492129,-0.5275985048759211,-0.04998203352882481,1,Normal
NASA,633.9150303555076,1582.0710655300334,2374.2575588470263,46.77846984373252,75,1.0,83,0,Warning,1.148992828108829,-0.5153059864608862,-0.11380923341199102,1,Normal
NASA,643.6344620817922,1587.1030603088257,2380.823765079548,47.364881130746845,76,1.0,82,0,Warning,1.2249267314639067,-0.4976040021247604,-0.04753542432308237,1,Normal
NASA,646.6619414490804,1581.6422915574217,2381.3753719528254,47.39171207279194,77,1.0,81,0,Warning,1.2324855977502873,-0.4827392792598018,-0.046183731986954635,1,Normal
NASA,647.7285770579388,1582.2931958928043,2390.4702110753383,47.5661344927689,78,1.0,80,0,Warning,1.2572390659741797,-0.46727635469266393,-0.03192859081811839,1,Normal
NASA,641.0978678675315,1594.292498665869,2377.5459932572508,47.011903991737576,79,1.0,79,0,Warning,1.2013269129928525,-0.45520634710421765,-0.09489957621676129,1,Normal
NASA,643.5776945171432,1575.0608746836235,2397.8185562284293,47.18522642831118,80,1.0,78,0,Warning,1.2268800057231737,-0.4401556988560027,-0.08800201302227605,1,Normal
NASA,640.3834944993157,1579.3439411315403,2392.520458452638,47.156001568759706,81,1.0,77,0,Warning,1.2117312983188084,-0.4250335016590346,-0.08676886316207977,1,Normal
NASA,644.5629110857276,1602.3722871328453,2381.1601135917854,47.21311714655835,82,1.0,76,0,Warning,1.235747936185414,-0.4098500209680629,-0.07667275221520882,1,Normal
